name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Severe_Housing_Problems,Household_Income,Race
"York County, Virginia",0.0,161.0,66.0,05000US51199,51,199,D,Owner,No,50.1-80% AMI,Pacific Islander
"York County, Virginia",20.0,42.0,67.0,05000US51199,51,199,D,Owner,No,50.1-80% AMI,Hispanic
"York County, Virginia",0.0,161.0,68.0,05000US51199,51,199,D,Owner,No,50.1-80% AMI,Other
"York County, Virginia",860.0,194.0,69.0,05000US51199,51,199,S,Owner,No,80.1-95% AMI,All
"York County, Virginia",680.0,179.0,70.0,05000US51199,51,199,D,Owner,No,80.1-95% AMI,White
"York County, Virginia",175.0,107.0,71.0,05000US51199,51,199,D,Owner,No,80.1-95% AMI,Black
"York County, Virginia",0.0,161.0,72.0,05000US51199,51,199,D,Owner,No,80.1-95% AMI,Asian
"York County, Virginia",0.0,161.0,73.0,05000US51199,51,199,D,Owner,No,80.1-95% AMI,American Indian
"York County, Virginia",0.0,161.0,74.0,05000US51199,51,199,D,Owner,No,80.1-95% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,75.0,05000US51199,51,199,D,Owner,No,80.1-95% AMI,Hispanic
"York County, Virginia",0.0,161.0,76.0,05000US51199,51,199,D,Owner,No,80.1-95% AMI,Other
"York County, Virginia",13750.0,716.0,77.0,05000US51199,51,199,S,Owner,No,95.1% AMI and above,All
"York County, Virginia",11860.0,581.0,78.0,05000US51199,51,199,D,Owner,No,95.1% AMI and above,White
"York County, Virginia",1265.0,335.0,79.0,05000US51199,51,199,D,Owner,No,95.1% AMI and above,Black
"York County, Virginia",375.0,188.0,80.0,05000US51199,51,199,D,Owner,No,95.1% AMI and above,Asian
"York County, Virginia",15.0,61.0,81.0,05000US51199,51,199,D,Owner,No,95.1% AMI and above,American Indian
"York County, Virginia",0.0,161.0,82.0,05000US51199,51,199,D,Owner,No,95.1% AMI and above,Pacific Islander
"York County, Virginia",130.0,100.0,83.0,05000US51199,51,199,D,Owner,No,95.1% AMI and above,Hispanic
"York County, Virginia",105.0,127.0,84.0,05000US51199,51,199,D,Owner,No,95.1% AMI and above,Other
"York County, Virginia",30.0,48.0,85.0,05000US51199,51,199,S,Owner,N/A,All,All
"York County, Virginia",30.0,48.0,86.0,05000US51199,51,199,S,Owner,N/A,30% AMI or less,All
"York County, Virginia",0.0,161.0,87.0,05000US51199,51,199,D,Owner,N/A,30% AMI or less,White
"York County, Virginia",30.0,48.0,88.0,05000US51199,51,199,D,Owner,N/A,30% AMI or less,Black
"York County, Virginia",0.0,161.0,89.0,05000US51199,51,199,D,Owner,N/A,30% AMI or less,Asian
"York County, Virginia",0.0,161.0,90.0,05000US51199,51,199,D,Owner,N/A,30% AMI or less,American Indian
"York County, Virginia",0.0,161.0,91.0,05000US51199,51,199,D,Owner,N/A,30% AMI or less,Pacific Islander
"York County, Virginia",0.0,161.0,92.0,05000US51199,51,199,D,Owner,N/A,30% AMI or less,Hispanic
"York County, Virginia",0.0,161.0,93.0,05000US51199,51,199,D,Owner,N/A,30% AMI or less,Other
"York County, Virginia",0.0,161.0,94.0,05000US51199,51,199,S,Owner,N/A,30.1-50% AMI,All
"York County, Virginia",0.0,161.0,95.0,05000US51199,51,199,D,Owner,N/A,30.1-50% AMI,White
"York County, Virginia",0.0,161.0,96.0,05000US51199,51,199,D,Owner,N/A,30.1-50% AMI,Black
"York County, Virginia",0.0,161.0,97.0,05000US51199,51,199,D,Owner,N/A,30.1-50% AMI,Asian
"York County, Virginia",0.0,161.0,98.0,05000US51199,51,199,D,Owner,N/A,30.1-50% AMI,American Indian
"York County, Virginia",0.0,161.0,99.0,05000US51199,51,199,D,Owner,N/A,30.1-50% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,100.0,05000US51199,51,199,D,Owner,N/A,30.1-50% AMI,Hispanic
"York County, Virginia",0.0,161.0,101.0,05000US51199,51,199,D,Owner,N/A,30.1-50% AMI,Other
"York County, Virginia",0.0,161.0,102.0,05000US51199,51,199,S,Owner,N/A,50.1-80% AMI,All
"York County, Virginia",0.0,161.0,103.0,05000US51199,51,199,D,Owner,N/A,50.1-80% AMI,White
"York County, Virginia",0.0,161.0,104.0,05000US51199,51,199,D,Owner,N/A,50.1-80% AMI,Black
"York County, Virginia",0.0,161.0,105.0,05000US51199,51,199,D,Owner,N/A,50.1-80% AMI,Asian
"York County, Virginia",0.0,161.0,106.0,05000US51199,51,199,D,Owner,N/A,50.1-80% AMI,American Indian
"York County, Virginia",0.0,161.0,107.0,05000US51199,51,199,D,Owner,N/A,50.1-80% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,108.0,05000US51199,51,199,D,Owner,N/A,50.1-80% AMI,Hispanic
"York County, Virginia",0.0,161.0,109.0,05000US51199,51,199,D,Owner,N/A,50.1-80% AMI,Other
"York County, Virginia",0.0,161.0,110.0,05000US51199,51,199,S,Owner,N/A,80.1-95% AMI,All
"York County, Virginia",0.0,161.0,111.0,05000US51199,51,199,D,Owner,N/A,80.1-95% AMI,White
"York County, Virginia",0.0,161.0,112.0,05000US51199,51,199,D,Owner,N/A,80.1-95% AMI,Black
"York County, Virginia",0.0,161.0,113.0,05000US51199,51,199,D,Owner,N/A,80.1-95% AMI,Asian
"York County, Virginia",0.0,161.0,114.0,05000US51199,51,199,D,Owner,N/A,80.1-95% AMI,American Indian
"York County, Virginia",0.0,161.0,115.0,05000US51199,51,199,D,Owner,N/A,80.1-95% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,116.0,05000US51199,51,199,D,Owner,N/A,80.1-95% AMI,Hispanic
"York County, Virginia",0.0,161.0,117.0,05000US51199,51,199,D,Owner,N/A,80.1-95% AMI,Other
"York County, Virginia",0.0,161.0,118.0,05000US51199,51,199,S,Owner,N/A,95.1% AMI and above,All
"York County, Virginia",0.0,161.0,119.0,05000US51199,51,199,D,Owner,N/A,95.1% AMI and above,White
"York County, Virginia",0.0,161.0,120.0,05000US51199,51,199,D,Owner,N/A,95.1% AMI and above,Black
"York County, Virginia",0.0,161.0,121.0,05000US51199,51,199,D,Owner,N/A,95.1% AMI and above,Asian
"York County, Virginia",0.0,161.0,122.0,05000US51199,51,199,D,Owner,N/A,95.1% AMI and above,American Indian
"York County, Virginia",0.0,161.0,123.0,05000US51199,51,199,D,Owner,N/A,95.1% AMI and above,Pacific Islander
"York County, Virginia",0.0,161.0,124.0,05000US51199,51,199,D,Owner,N/A,95.1% AMI and above,Hispanic
"York County, Virginia",0.0,161.0,125.0,05000US51199,51,199,D,Owner,N/A,95.1% AMI and above,Other
"York County, Virginia",5280.0,624.0,126.0,05000US51199,51,199,S,Renter,All,All,All
"York County, Virginia",440.0,255.0,127.0,05000US51199,51,199,S,Renter,Yes,All,All
"York County, Virginia",350.0,238.0,128.0,05000US51199,51,199,S,Renter,Yes,30% AMI or less,All
"York County, Virginia",220.0,198.0,129.0,05000US51199,51,199,D,Renter,Yes,30% AMI or less,White
"York County, Virginia",0.0,161.0,130.0,05000US51199,51,199,D,Renter,Yes,30% AMI or less,Black
"York County, Virginia",20.0,34.0,131.0,05000US51199,51,199,D,Renter,Yes,30% AMI or less,Asian
"York County, Virginia",0.0,161.0,132.0,05000US51199,51,199,D,Renter,Yes,30% AMI or less,American Indian
"York County, Virginia",0.0,161.0,133.0,05000US51199,51,199,D,Renter,Yes,30% AMI or less,Pacific Islander
"York County, Virginia",0.0,161.0,134.0,05000US51199,51,199,D,Renter,Yes,30% AMI or less,Hispanic
"York County, Virginia",105.0,143.0,135.0,05000US51199,51,199,D,Renter,Yes,30% AMI or less,Other
"York County, Virginia",40.0,47.0,136.0,05000US51199,51,199,S,Renter,Yes,30.1-50% AMI,All
"York County, Virginia",40.0,47.0,137.0,05000US51199,51,199,D,Renter,Yes,30.1-50% AMI,White
"York County, Virginia",0.0,161.0,138.0,05000US51199,51,199,D,Renter,Yes,30.1-50% AMI,Black
"York County, Virginia",0.0,161.0,139.0,05000US51199,51,199,D,Renter,Yes,30.1-50% AMI,Asian
"York County, Virginia",0.0,161.0,140.0,05000US51199,51,199,D,Renter,Yes,30.1-50% AMI,American Indian
"York County, Virginia",0.0,161.0,141.0,05000US51199,51,199,D,Renter,Yes,30.1-50% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,142.0,05000US51199,51,199,D,Renter,Yes,30.1-50% AMI,Hispanic
"York County, Virginia",0.0,161.0,143.0,05000US51199,51,199,D,Renter,Yes,30.1-50% AMI,Other
"York County, Virginia",0.0,161.0,144.0,05000US51199,51,199,S,Renter,Yes,50.1-80% AMI,All
"York County, Virginia",0.0,161.0,145.0,05000US51199,51,199,D,Renter,Yes,50.1-80% AMI,White
"York County, Virginia",0.0,161.0,146.0,05000US51199,51,199,D,Renter,Yes,50.1-80% AMI,Black
"York County, Virginia",0.0,161.0,147.0,05000US51199,51,199,D,Renter,Yes,50.1-80% AMI,Asian
"York County, Virginia",0.0,161.0,148.0,05000US51199,51,199,D,Renter,Yes,50.1-80% AMI,American Indian
"York County, Virginia",0.0,161.0,149.0,05000US51199,51,199,D,Renter,Yes,50.1-80% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,150.0,05000US51199,51,199,D,Renter,Yes,50.1-80% AMI,Hispanic
"York County, Virginia",0.0,161.0,151.0,05000US51199,51,199,D,Renter,Yes,50.1-80% AMI,Other
"York County, Virginia",0.0,161.0,152.0,05000US51199,51,199,S,Renter,Yes,80.1-95% AMI,All
"York County, Virginia",0.0,161.0,153.0,05000US51199,51,199,D,Renter,Yes,80.1-95% AMI,White
"York County, Virginia",0.0,161.0,154.0,05000US51199,51,199,D,Renter,Yes,80.1-95% AMI,Black
"York County, Virginia",0.0,161.0,155.0,05000US51199,51,199,D,Renter,Yes,80.1-95% AMI,Asian
"York County, Virginia",0.0,161.0,156.0,05000US51199,51,199,D,Renter,Yes,80.1-95% AMI,American Indian
"York County, Virginia",0.0,161.0,157.0,05000US51199,51,199,D,Renter,Yes,80.1-95% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,158.0,05000US51199,51,199,D,Renter,Yes,80.1-95% AMI,Hispanic
"York County, Virginia",0.0,161.0,159.0,05000US51199,51,199,D,Renter,Yes,80.1-95% AMI,Other
"York County, Virginia",55.0,66.0,160.0,05000US51199,51,199,S,Renter,Yes,95.1% AMI and above,All
"York County, Virginia",25.0,43.0,161.0,05000US51199,51,199,D,Renter,Yes,95.1% AMI and above,White
"York County, Virginia",0.0,161.0,162.0,05000US51199,51,199,D,Renter,Yes,95.1% AMI and above,Black
"York County, Virginia",0.0,161.0,163.0,05000US51199,51,199,D,Renter,Yes,95.1% AMI and above,Asian
"York County, Virginia",0.0,161.0,164.0,05000US51199,51,199,D,Renter,Yes,95.1% AMI and above,American Indian
"York County, Virginia",0.0,161.0,165.0,05000US51199,51,199,D,Renter,Yes,95.1% AMI and above,Pacific Islander
"York County, Virginia",25.0,54.0,166.0,05000US51199,51,199,D,Renter,Yes,95.1% AMI and above,Hispanic
"York County, Virginia",0.0,161.0,167.0,05000US51199,51,199,D,Renter,Yes,95.1% AMI and above,Other
"York County, Virginia",3865.0,582.0,168.0,05000US51199,51,199,S,Renter,No,All,All
"York County, Virginia",25.0,34.0,169.0,05000US51199,51,199,S,Renter,No,30% AMI or less,All
"York County, Virginia",0.0,161.0,170.0,05000US51199,51,199,D,Renter,No,30% AMI or less,White
"York County, Virginia",20.0,33.0,171.0,05000US51199,51,199,D,Renter,No,30% AMI or less,Black
"York County, Virginia",0.0,161.0,172.0,05000US51199,51,199,D,Renter,No,30% AMI or less,Asian
"York County, Virginia",0.0,161.0,173.0,05000US51199,51,199,D,Renter,No,30% AMI or less,American Indian
"York County, Virginia",0.0,161.0,174.0,05000US51199,51,199,D,Renter,No,30% AMI or less,Pacific Islander
"York County, Virginia",4.0,16.0,175.0,05000US51199,51,199,D,Renter,No,30% AMI or less,Hispanic
"York County, Virginia",0.0,161.0,176.0,05000US51199,51,199,D,Renter,No,30% AMI or less,Other
"York County, Virginia",315.0,138.0,177.0,05000US51199,51,199,S,Renter,No,30.1-50% AMI,All
"York County, Virginia",145.0,81.0,178.0,05000US51199,51,199,D,Renter,No,30.1-50% AMI,White
"York County, Virginia",115.0,104.0,179.0,05000US51199,51,199,D,Renter,No,30.1-50% AMI,Black
"York County, Virginia",25.0,42.0,180.0,05000US51199,51,199,D,Renter,No,30.1-50% AMI,Asian
"York County, Virginia",0.0,161.0,181.0,05000US51199,51,199,D,Renter,No,30.1-50% AMI,American Indian
"York County, Virginia",0.0,161.0,182.0,05000US51199,51,199,D,Renter,No,30.1-50% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,183.0,05000US51199,51,199,D,Renter,No,30.1-50% AMI,Hispanic
"York County, Virginia",25.0,49.0,184.0,05000US51199,51,199,D,Renter,No,30.1-50% AMI,Other
"York County, Virginia",650.0,225.0,185.0,05000US51199,51,199,S,Renter,No,50.1-80% AMI,All
"York County, Virginia",340.0,178.0,186.0,05000US51199,51,199,D,Renter,No,50.1-80% AMI,White
"York County, Virginia",245.0,154.0,187.0,05000US51199,51,199,D,Renter,No,50.1-80% AMI,Black
"York County, Virginia",25.0,45.0,188.0,05000US51199,51,199,D,Renter,No,50.1-80% AMI,Asian
"York County, Virginia",0.0,161.0,189.0,05000US51199,51,199,D,Renter,No,50.1-80% AMI,American Indian
"York County, Virginia",0.0,161.0,190.0,05000US51199,51,199,D,Renter,No,50.1-80% AMI,Pacific Islander
"York County, Virginia",40.0,57.0,191.0,05000US51199,51,199,D,Renter,No,50.1-80% AMI,Hispanic
"York County, Virginia",0.0,161.0,192.0,05000US51199,51,199,D,Renter,No,50.1-80% AMI,Other
"York County, Virginia",780.0,318.0,193.0,05000US51199,51,199,S,Renter,No,80.1-95% AMI,All
"York County, Virginia",390.0,204.0,194.0,05000US51199,51,199,D,Renter,No,80.1-95% AMI,White
"York County, Virginia",365.0,258.0,195.0,05000US51199,51,199,D,Renter,No,80.1-95% AMI,Black
"York County, Virginia",15.0,26.0,196.0,05000US51199,51,199,D,Renter,No,80.1-95% AMI,Asian
"York County, Virginia",0.0,161.0,197.0,05000US51199,51,199,D,Renter,No,80.1-95% AMI,American Indian
"York County, Virginia",0.0,161.0,198.0,05000US51199,51,199,D,Renter,No,80.1-95% AMI,Pacific Islander
"York County, Virginia",10.0,22.0,199.0,05000US51199,51,199,D,Renter,No,80.1-95% AMI,Hispanic
"York County, Virginia",0.0,161.0,200.0,05000US51199,51,199,D,Renter,No,80.1-95% AMI,Other
"York County, Virginia",2100.0,392.0,201.0,05000US51199,51,199,S,Renter,No,95.1% AMI and above,All
"York County, Virginia",1875.0,374.0,202.0,05000US51199,51,199,D,Renter,No,95.1% AMI and above,White
"York County, Virginia",205.0,134.0,203.0,05000US51199,51,199,D,Renter,No,95.1% AMI and above,Black
"York County, Virginia",0.0,161.0,204.0,05000US51199,51,199,D,Renter,No,95.1% AMI and above,Asian
"York County, Virginia",0.0,161.0,205.0,05000US51199,51,199,D,Renter,No,95.1% AMI and above,American Indian
"York County, Virginia",0.0,161.0,206.0,05000US51199,51,199,D,Renter,No,95.1% AMI and above,Pacific Islander
"York County, Virginia",15.0,32.0,207.0,05000US51199,51,199,D,Renter,No,95.1% AMI and above,Hispanic
"York County, Virginia",0.0,161.0,208.0,05000US51199,51,199,D,Renter,No,95.1% AMI and above,Other
"York County, Virginia",975.0,307.0,209.0,05000US51199,51,199,S,Renter,N/A,All,All
"York County, Virginia",120.0,132.0,210.0,05000US51199,51,199,S,Renter,N/A,30% AMI or less,All
"York County, Virginia",45.0,53.0,211.0,05000US51199,51,199,D,Renter,N/A,30% AMI or less,White
"York County, Virginia",75.0,123.0,212.0,05000US51199,51,199,D,Renter,N/A,30% AMI or less,Black
"York County, Virginia",0.0,161.0,213.0,05000US51199,51,199,D,Renter,N/A,30% AMI or less,Asian
"York County, Virginia",0.0,161.0,214.0,05000US51199,51,199,D,Renter,N/A,30% AMI or less,American Indian
"York County, Virginia",0.0,161.0,215.0,05000US51199,51,199,D,Renter,N/A,30% AMI or less,Pacific Islander
"York County, Virginia",0.0,161.0,216.0,05000US51199,51,199,D,Renter,N/A,30% AMI or less,Hispanic
"York County, Virginia",0.0,161.0,217.0,05000US51199,51,199,D,Renter,N/A,30% AMI or less,Other
"York County, Virginia",130.0,99.0,218.0,05000US51199,51,199,S,Renter,N/A,30.1-50% AMI,All
"York County, Virginia",130.0,99.0,219.0,05000US51199,51,199,D,Renter,N/A,30.1-50% AMI,White
"York County, Virginia",0.0,161.0,220.0,05000US51199,51,199,D,Renter,N/A,30.1-50% AMI,Black
"York County, Virginia",0.0,161.0,221.0,05000US51199,51,199,D,Renter,N/A,30.1-50% AMI,Asian
"York County, Virginia",0.0,161.0,222.0,05000US51199,51,199,D,Renter,N/A,30.1-50% AMI,American Indian
"York County, Virginia",0.0,161.0,223.0,05000US51199,51,199,D,Renter,N/A,30.1-50% AMI,Pacific Islander
"York County, Virginia",0.0,161.0,224.0,05000US51199,51,199,D,Renter,N/A,30.1-50% AMI,Hispanic
"York County, Virginia",0.0,161.0,225.0,05000US51199,51,199,D,Renter,N/A,30.1-50% AMI,Other
"York County, Virginia",375.0,225.0,226.0,05000US51199,51,199,S,Renter,N/A,50.1-80% AMI,All
"York County, Virginia",160.0,89.0,227.0,05000US51199,51,199,D,Renter,N/A,50.1-80% AMI,White
"York County, Virginia",180.0,195.0,228.0,05000US51199,51,199,D,Renter,N/A,50.1-80% AMI,Black
"York County, Virginia",0.0,161.0,229.0,05000US51199,51,199,D,Renter,N/A,50.1-80% AMI,Asian
"York County, Virginia",0.0,161.0,230.0,05000US51199,51,199,D,Renter,N/A,50.1-80% AMI,American Indian
"York County, Virginia",0.0,161.0,231.0,05000US51199,51,199,D,Renter,N/A,50.1-80% AMI,Pacific Islander
"York County, Virginia",35.0,50.0,232.0,05000US51199,51,199,D,Renter,N/A,50.1-80% AMI,Hispanic
"York County, Virginia",0.0,161.0,233.0,05000US51199,51,199,D,Renter,N/A,50.1-80% AMI,Other
"York County, Virginia",95.0,98.0,234.0,05000US51199,51,199,S,Renter,N/A,80.1-95% AMI,All
"York County, Virginia",25.0,40.0,235.0,05000US51199,51,199,D,Renter,N/A,80.1-95% AMI,White
"York County, Virginia",55.0,88.0,236.0,05000US51199,51,199,D,Renter,N/A,80.1-95% AMI,Black
"York County, Virginia",0.0,161.0,237.0,05000US51199,51,199,D,Renter,N/A,80.1-95% AMI,Asian
"York County, Virginia",0.0,161.0,238.0,05000US51199,51,199,D,Renter,N/A,80.1-95% AMI,American Indian
"York County, Virginia",0.0,161.0,239.0,05000US51199,51,199,D,Renter,N/A,80.1-95% AMI,Pacific Islander
"York County, Virginia",15.0,31.0,240.0,05000US51199,51,199,D,Renter,N/A,80.1-95% AMI,Hispanic
"York County, Virginia",0.0,161.0,241.0,05000US51199,51,199,D,Renter,N/A,80.1-95% AMI,Other
"York County, Virginia",255.0,131.0,242.0,05000US51199,51,199,S,Renter,N/A,95.1% AMI and above,All
"York County, Virginia",195.0,122.0,243.0,05000US51199,51,199,D,Renter,N/A,95.1% AMI and above,White
"York County, Virginia",30.0,57.0,244.0,05000US51199,51,199,D,Renter,N/A,95.1% AMI and above,Black
"York County, Virginia",0.0,161.0,245.0,05000US51199,51,199,D,Renter,N/A,95.1% AMI and above,Asian
"York County, Virginia",0.0,161.0,246.0,05000US51199,51,199,D,Renter,N/A,95.1% AMI and above,American Indian
"York County, Virginia",0.0,161.0,247.0,05000US51199,51,199,D,Renter,N/A,95.1% AMI and above,Pacific Islander
"York County, Virginia",35.0,51.0,248.0,05000US51199,51,199,D,Renter,N/A,95.1% AMI and above,Hispanic
"York County, Virginia",0.0,161.0,249.0,05000US51199,51,199,D,Renter,N/A,95.1% AMI and above,Other
