name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Roanoke County, Virginia",220.0,94.0,80.0,05000US51161,51,161,D,Owner,No,95.1% AMI and above,Asian
"Roanoke County, Virginia",95.0,59.0,81.0,05000US51161,51,161,D,Owner,No,95.1% AMI and above,American Indian
"Roanoke County, Virginia",0.0,161.0,82.0,05000US51161,51,161,D,Owner,No,95.1% AMI and above,Pacific Islander
"Roanoke County, Virginia",155.0,86.0,83.0,05000US51161,51,161,D,Owner,No,95.1% AMI and above,Hispanic
"Roanoke County, Virginia",55.0,67.0,84.0,05000US51161,51,161,D,Owner,No,95.1% AMI and above,Other
"Roanoke County, Virginia",70.0,66.0,85.0,05000US51161,51,161,S,Owner,N/A,All,All
"Roanoke County, Virginia",70.0,66.0,86.0,05000US51161,51,161,S,Owner,N/A,30% AMI or less,All
"Roanoke County, Virginia",70.0,66.0,87.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,White
"Roanoke County, Virginia",0.0,161.0,88.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,Black
"Roanoke County, Virginia",0.0,161.0,89.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,Asian
"Roanoke County, Virginia",0.0,161.0,90.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,American Indian
"Roanoke County, Virginia",0.0,161.0,91.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,92.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,Hispanic
"Roanoke County, Virginia",0.0,161.0,93.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,Other
"Roanoke County, Virginia",0.0,161.0,94.0,05000US51161,51,161,S,Owner,N/A,30.1-50% AMI,All
"Roanoke County, Virginia",0.0,161.0,95.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,White
"Roanoke County, Virginia",0.0,161.0,96.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,Black
"Roanoke County, Virginia",0.0,161.0,97.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,98.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,99.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,100.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,101.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,Other
"Roanoke County, Virginia",0.0,161.0,102.0,05000US51161,51,161,S,Owner,N/A,50.1-80% AMI,All
"Roanoke County, Virginia",0.0,161.0,103.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,White
"Roanoke County, Virginia",0.0,161.0,104.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,Black
"Roanoke County, Virginia",0.0,161.0,105.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,106.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,107.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,108.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,109.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,Other
"Roanoke County, Virginia",0.0,161.0,110.0,05000US51161,51,161,S,Owner,N/A,80.1-95% AMI,All
"Roanoke County, Virginia",0.0,161.0,111.0,05000US51161,51,161,D,Owner,N/A,80.1-95% AMI,White
"Roanoke County, Virginia",0.0,161.0,112.0,05000US51161,51,161,D,Owner,N/A,80.1-95% AMI,Black
"Roanoke County, Virginia",0.0,161.0,113.0,05000US51161,51,161,D,Owner,N/A,80.1-95% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,114.0,05000US51161,51,161,D,Owner,N/A,80.1-95% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,115.0,05000US51161,51,161,D,Owner,N/A,80.1-95% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,116.0,05000US51161,51,161,D,Owner,N/A,80.1-95% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,117.0,05000US51161,51,161,D,Owner,N/A,80.1-95% AMI,Other
"Roanoke County, Virginia",0.0,161.0,118.0,05000US51161,51,161,S,Owner,N/A,95.1% AMI and above,All
"Roanoke County, Virginia",0.0,161.0,119.0,05000US51161,51,161,D,Owner,N/A,95.1% AMI and above,White
"Roanoke County, Virginia",0.0,161.0,120.0,05000US51161,51,161,D,Owner,N/A,95.1% AMI and above,Black
"Roanoke County, Virginia",0.0,161.0,121.0,05000US51161,51,161,D,Owner,N/A,95.1% AMI and above,Asian
"Roanoke County, Virginia",0.0,161.0,122.0,05000US51161,51,161,D,Owner,N/A,95.1% AMI and above,American Indian
"Roanoke County, Virginia",0.0,161.0,123.0,05000US51161,51,161,D,Owner,N/A,95.1% AMI and above,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,124.0,05000US51161,51,161,D,Owner,N/A,95.1% AMI and above,Hispanic
"Roanoke County, Virginia",0.0,161.0,125.0,05000US51161,51,161,D,Owner,N/A,95.1% AMI and above,Other
"Roanoke County, Virginia",7630.0,748.0,126.0,05000US51161,51,161,S,Renter,All,All,All
"Roanoke County, Virginia",2580.0,467.0,127.0,05000US51161,51,161,S,Renter,Yes,All,All
"Roanoke County, Virginia",1040.0,384.0,128.0,05000US51161,51,161,S,Renter,Yes,30% AMI or less,All
"Roanoke County, Virginia",920.0,372.0,129.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,White
"Roanoke County, Virginia",50.0,79.0,130.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,Black
"Roanoke County, Virginia",0.0,161.0,131.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,Asian
"Roanoke County, Virginia",0.0,161.0,132.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,American Indian
"Roanoke County, Virginia",0.0,161.0,133.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,Pacific Islander
"Roanoke County, Virginia",20.0,37.0,134.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,Hispanic
"Roanoke County, Virginia",55.0,80.0,135.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,Other
"Roanoke County, Virginia",840.0,266.0,136.0,05000US51161,51,161,S,Renter,Yes,30.1-50% AMI,All
"Roanoke County, Virginia",785.0,259.0,137.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,White
"Roanoke County, Virginia",0.0,161.0,138.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,Black
"Roanoke County, Virginia",30.0,45.0,139.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,140.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,141.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,Pacific Islander
"Roanoke County, Virginia",25.0,47.0,142.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,143.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,Other
"Roanoke County, Virginia",610.0,246.0,144.0,05000US51161,51,161,S,Renter,Yes,50.1-80% AMI,All
"Roanoke County, Virginia",545.0,222.0,145.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,White
"Roanoke County, Virginia",40.0,66.0,146.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,Black
"Roanoke County, Virginia",25.0,41.0,147.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,148.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,149.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,150.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,151.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,Other
"Roanoke County, Virginia",85.0,74.0,152.0,05000US51161,51,161,S,Renter,Yes,80.1-95% AMI,All
"Roanoke County, Virginia",85.0,74.0,153.0,05000US51161,51,161,D,Renter,Yes,80.1-95% AMI,White
"Roanoke County, Virginia",0.0,161.0,154.0,05000US51161,51,161,D,Renter,Yes,80.1-95% AMI,Black
"Roanoke County, Virginia",0.0,161.0,155.0,05000US51161,51,161,D,Renter,Yes,80.1-95% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,156.0,05000US51161,51,161,D,Renter,Yes,80.1-95% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,157.0,05000US51161,51,161,D,Renter,Yes,80.1-95% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,158.0,05000US51161,51,161,D,Renter,Yes,80.1-95% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,159.0,05000US51161,51,161,D,Renter,Yes,80.1-95% AMI,Other
"Roanoke County, Virginia",0.0,161.0,160.0,05000US51161,51,161,S,Renter,Yes,95.1% AMI and above,All
"Roanoke County, Virginia",0.0,161.0,161.0,05000US51161,51,161,D,Renter,Yes,95.1% AMI and above,White
"Roanoke County, Virginia",0.0,161.0,162.0,05000US51161,51,161,D,Renter,Yes,95.1% AMI and above,Black
"Roanoke County, Virginia",0.0,161.0,163.0,05000US51161,51,161,D,Renter,Yes,95.1% AMI and above,Asian
"Roanoke County, Virginia",0.0,161.0,164.0,05000US51161,51,161,D,Renter,Yes,95.1% AMI and above,American Indian
"Roanoke County, Virginia",0.0,161.0,165.0,05000US51161,51,161,D,Renter,Yes,95.1% AMI and above,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,166.0,05000US51161,51,161,D,Renter,Yes,95.1% AMI and above,Hispanic
"Roanoke County, Virginia",0.0,161.0,167.0,05000US51161,51,161,D,Renter,Yes,95.1% AMI and above,Other
"Roanoke County, Virginia",4685.0,591.0,168.0,05000US51161,51,161,S,Renter,No,All,All
"Roanoke County, Virginia",110.0,78.0,169.0,05000US51161,51,161,S,Renter,No,30% AMI or less,All
"Roanoke County, Virginia",110.0,78.0,170.0,05000US51161,51,161,D,Renter,No,30% AMI or less,White
"Roanoke County, Virginia",0.0,161.0,171.0,05000US51161,51,161,D,Renter,No,30% AMI or less,Black
"Roanoke County, Virginia",0.0,161.0,172.0,05000US51161,51,161,D,Renter,No,30% AMI or less,Asian
"Roanoke County, Virginia",0.0,161.0,173.0,05000US51161,51,161,D,Renter,No,30% AMI or less,American Indian
"Roanoke County, Virginia",0.0,161.0,174.0,05000US51161,51,161,D,Renter,No,30% AMI or less,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,175.0,05000US51161,51,161,D,Renter,No,30% AMI or less,Hispanic
"Roanoke County, Virginia",0.0,161.0,176.0,05000US51161,51,161,D,Renter,No,30% AMI or less,Other
"Roanoke County, Virginia",205.0,116.0,177.0,05000US51161,51,161,S,Renter,No,30.1-50% AMI,All
"Roanoke County, Virginia",205.0,116.0,178.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,White
"Roanoke County, Virginia",0.0,161.0,179.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,Black
"Roanoke County, Virginia",0.0,161.0,180.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,181.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,182.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,183.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,184.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,Other
"Roanoke County, Virginia",1105.0,334.0,185.0,05000US51161,51,161,S,Renter,No,50.1-80% AMI,All
"Roanoke County, Virginia",995.0,324.0,186.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,White
"Roanoke County, Virginia",55.0,68.0,187.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,Black
"Roanoke County, Virginia",0.0,161.0,188.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,189.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,190.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,Pacific Islander
"Roanoke County, Virginia",25.0,40.0,191.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,Hispanic
"Roanoke County, Virginia",35.0,51.0,192.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,Other
"Roanoke County, Virginia",650.0,198.0,193.0,05000US51161,51,161,S,Renter,No,80.1-95% AMI,All
"Roanoke County, Virginia",585.0,198.0,194.0,05000US51161,51,161,D,Renter,No,80.1-95% AMI,White
"Roanoke County, Virginia",15.0,30.0,195.0,05000US51161,51,161,D,Renter,No,80.1-95% AMI,Black
"Roanoke County, Virginia",25.0,47.0,196.0,05000US51161,51,161,D,Renter,No,80.1-95% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,197.0,05000US51161,51,161,D,Renter,No,80.1-95% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,198.0,05000US51161,51,161,D,Renter,No,80.1-95% AMI,Pacific Islander
"Roanoke County, Virginia",20.0,42.0,199.0,05000US51161,51,161,D,Renter,No,80.1-95% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,200.0,05000US51161,51,161,D,Renter,No,80.1-95% AMI,Other
"Roanoke County, Virginia",2615.0,514.0,201.0,05000US51161,51,161,S,Renter,No,95.1% AMI and above,All
"Roanoke County, Virginia",2045.0,452.0,202.0,05000US51161,51,161,D,Renter,No,95.1% AMI and above,White
"Roanoke County, Virginia",425.0,229.0,203.0,05000US51161,51,161,D,Renter,No,95.1% AMI and above,Black
"Roanoke County, Virginia",40.0,49.0,204.0,05000US51161,51,161,D,Renter,No,95.1% AMI and above,Asian
"Roanoke County, Virginia",0.0,161.0,205.0,05000US51161,51,161,D,Renter,No,95.1% AMI and above,American Indian
"Roanoke County, Virginia",0.0,161.0,206.0,05000US51161,51,161,D,Renter,No,95.1% AMI and above,Pacific Islander
"Roanoke County, Virginia",105.0,94.0,207.0,05000US51161,51,161,D,Renter,No,95.1% AMI and above,Hispanic
"Roanoke County, Virginia",0.0,161.0,208.0,05000US51161,51,161,D,Renter,No,95.1% AMI and above,Other
"Roanoke County, Virginia",365.0,168.0,209.0,05000US51161,51,161,S,Renter,N/A,All,All
"Roanoke County, Virginia",125.0,104.0,210.0,05000US51161,51,161,S,Renter,N/A,30% AMI or less,All
"Roanoke County, Virginia",50.0,57.0,211.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,White
"Roanoke County, Virginia",0.0,161.0,212.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,Black
"Roanoke County, Virginia",30.0,52.0,213.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,Asian
"Roanoke County, Virginia",0.0,161.0,214.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,American Indian
"Roanoke County, Virginia",0.0,161.0,215.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,Pacific Islander
"Roanoke County, Virginia",45.0,75.0,216.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,Hispanic
"Roanoke County, Virginia",0.0,161.0,217.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,Other
"Roanoke County, Virginia",15.0,22.0,218.0,05000US51161,51,161,S,Renter,N/A,30.1-50% AMI,All
"Roanoke County, Virginia",15.0,22.0,219.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,White
"Roanoke County, Virginia",0.0,161.0,220.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,Black
"Roanoke County, Virginia",0.0,161.0,221.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,222.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,223.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,224.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,225.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,Other
"Roanoke County, Virginia",130.0,87.0,226.0,05000US51161,51,161,S,Renter,N/A,50.1-80% AMI,All
"Roanoke County, Virginia",110.0,75.0,227.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,White
"Roanoke County, Virginia",0.0,161.0,228.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,Black
"Roanoke County, Virginia",20.0,39.0,229.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,230.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,231.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,232.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,Hispanic
"Roanoke County, Virginia",0.0,161.0,233.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,Other
"Roanoke County, Virginia",0.0,161.0,234.0,05000US51161,51,161,S,Renter,N/A,80.1-95% AMI,All
"Roanoke County, Virginia",0.0,161.0,235.0,05000US51161,51,161,D,Renter,N/A,80.1-95% AMI,White
"Roanoke County, Virginia",0.0,161.0,236.0,05000US51161,51,161,D,Renter,N/A,80.1-95% AMI,Black
"Roanoke County, Virginia",0.0,161.0,237.0,05000US51161,51,161,D,Renter,N/A,80.1-95% AMI,Asian
"Roanoke County, Virginia",0.0,161.0,238.0,05000US51161,51,161,D,Renter,N/A,80.1-95% AMI,American Indian
"Roanoke County, Virginia",0.0,161.0,239.0,05000US51161,51,161,D,Renter,N/A,80.1-95% AMI,Pacific Islander
"Roanoke County, Virginia",0.0,161.0,240.0,05000US51161,51,161,D,Renter,N/A,80.1-95% AMI,Hispanic
