name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Portsmouth city, Virginia",680.0,223.0,29.0,05000US51740,51,740,D,Owner,Yes,80.1-95% AMI,White
"Portsmouth city, Virginia",465.0,238.0,30.0,05000US51740,51,740,D,Owner,Yes,80.1-95% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,31.0,05000US51740,51,740,D,Owner,Yes,80.1-95% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,32.0,05000US51740,51,740,D,Owner,Yes,80.1-95% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,33.0,05000US51740,51,740,D,Owner,Yes,80.1-95% AMI,Pacific Islander
"Portsmouth city, Virginia",20.0,40.0,34.0,05000US51740,51,740,D,Owner,Yes,80.1-95% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,35.0,05000US51740,51,740,D,Owner,Yes,80.1-95% AMI,Other
"Portsmouth city, Virginia",1895.0,344.0,36.0,05000US51740,51,740,S,Owner,Yes,95.1% AMI and above,All
"Portsmouth city, Virginia",985.0,255.0,37.0,05000US51740,51,740,D,Owner,Yes,95.1% AMI and above,White
"Portsmouth city, Virginia",825.0,293.0,38.0,05000US51740,51,740,D,Owner,Yes,95.1% AMI and above,Black
"Portsmouth city, Virginia",0.0,161.0,39.0,05000US51740,51,740,D,Owner,Yes,95.1% AMI and above,Asian
"Portsmouth city, Virginia",0.0,161.0,40.0,05000US51740,51,740,D,Owner,Yes,95.1% AMI and above,American Indian
"Portsmouth city, Virginia",0.0,161.0,41.0,05000US51740,51,740,D,Owner,Yes,95.1% AMI and above,Pacific Islander
"Portsmouth city, Virginia",70.0,92.0,42.0,05000US51740,51,740,D,Owner,Yes,95.1% AMI and above,Hispanic
"Portsmouth city, Virginia",20.0,33.0,43.0,05000US51740,51,740,D,Owner,Yes,95.1% AMI and above,Other
"Portsmouth city, Virginia",14810.0,708.0,44.0,05000US51740,51,740,S,Owner,No,All,All
"Portsmouth city, Virginia",175.0,104.0,45.0,05000US51740,51,740,S,Owner,No,30% AMI or less,All
"Portsmouth city, Virginia",100.0,103.0,46.0,05000US51740,51,740,D,Owner,No,30% AMI or less,White
"Portsmouth city, Virginia",75.0,52.0,47.0,05000US51740,51,740,D,Owner,No,30% AMI or less,Black
"Portsmouth city, Virginia",0.0,161.0,48.0,05000US51740,51,740,D,Owner,No,30% AMI or less,Asian
"Portsmouth city, Virginia",0.0,161.0,49.0,05000US51740,51,740,D,Owner,No,30% AMI or less,American Indian
"Portsmouth city, Virginia",0.0,161.0,50.0,05000US51740,51,740,D,Owner,No,30% AMI or less,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,51.0,05000US51740,51,740,D,Owner,No,30% AMI or less,Hispanic
"Portsmouth city, Virginia",0.0,161.0,52.0,05000US51740,51,740,D,Owner,No,30% AMI or less,Other
"Portsmouth city, Virginia",550.0,173.0,53.0,05000US51740,51,740,S,Owner,No,30.1-50% AMI,All
"Portsmouth city, Virginia",295.0,152.0,54.0,05000US51740,51,740,D,Owner,No,30.1-50% AMI,White
"Portsmouth city, Virginia",255.0,121.0,55.0,05000US51740,51,740,D,Owner,No,30.1-50% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,56.0,05000US51740,51,740,D,Owner,No,30.1-50% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,57.0,05000US51740,51,740,D,Owner,No,30.1-50% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,58.0,05000US51740,51,740,D,Owner,No,30.1-50% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,59.0,05000US51740,51,740,D,Owner,No,30.1-50% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,60.0,05000US51740,51,740,D,Owner,No,30.1-50% AMI,Other
"Portsmouth city, Virginia",2075.0,366.0,61.0,05000US51740,51,740,S,Owner,No,50.1-80% AMI,All
"Portsmouth city, Virginia",1200.0,299.0,62.0,05000US51740,51,740,D,Owner,No,50.1-80% AMI,White
"Portsmouth city, Virginia",850.0,230.0,63.0,05000US51740,51,740,D,Owner,No,50.1-80% AMI,Black
"Portsmouth city, Virginia",15.0,34.0,64.0,05000US51740,51,740,D,Owner,No,50.1-80% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,65.0,05000US51740,51,740,D,Owner,No,50.1-80% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,66.0,05000US51740,51,740,D,Owner,No,50.1-80% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,67.0,05000US51740,51,740,D,Owner,No,50.1-80% AMI,Hispanic
"Portsmouth city, Virginia",15.0,26.0,68.0,05000US51740,51,740,D,Owner,No,50.1-80% AMI,Other
"Portsmouth city, Virginia",1420.0,282.0,69.0,05000US51740,51,740,S,Owner,No,80.1-95% AMI,All
"Portsmouth city, Virginia",1015.0,236.0,70.0,05000US51740,51,740,D,Owner,No,80.1-95% AMI,White
"Portsmouth city, Virginia",395.0,143.0,71.0,05000US51740,51,740,D,Owner,No,80.1-95% AMI,Black
"Portsmouth city, Virginia",10.0,17.0,72.0,05000US51740,51,740,D,Owner,No,80.1-95% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,73.0,05000US51740,51,740,D,Owner,No,80.1-95% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,74.0,05000US51740,51,740,D,Owner,No,80.1-95% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,75.0,05000US51740,51,740,D,Owner,No,80.1-95% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,76.0,05000US51740,51,740,D,Owner,No,80.1-95% AMI,Other
"Portsmouth city, Virginia",10590.0,638.0,77.0,05000US51740,51,740,S,Owner,No,95.1% AMI and above,All
"Portsmouth city, Virginia",6710.0,463.0,78.0,05000US51740,51,740,D,Owner,No,95.1% AMI and above,White
"Portsmouth city, Virginia",3335.0,428.0,79.0,05000US51740,51,740,D,Owner,No,95.1% AMI and above,Black
"Portsmouth city, Virginia",30.0,36.0,80.0,05000US51740,51,740,D,Owner,No,95.1% AMI and above,Asian
"Portsmouth city, Virginia",195.0,100.0,81.0,05000US51740,51,740,D,Owner,No,95.1% AMI and above,American Indian
"Portsmouth city, Virginia",0.0,161.0,82.0,05000US51740,51,740,D,Owner,No,95.1% AMI and above,Pacific Islander
"Portsmouth city, Virginia",225.0,159.0,83.0,05000US51740,51,740,D,Owner,No,95.1% AMI and above,Hispanic
"Portsmouth city, Virginia",95.0,75.0,84.0,05000US51740,51,740,D,Owner,No,95.1% AMI and above,Other
"Portsmouth city, Virginia",30.0,41.0,85.0,05000US51740,51,740,S,Owner,N/A,All,All
"Portsmouth city, Virginia",30.0,41.0,86.0,05000US51740,51,740,S,Owner,N/A,30% AMI or less,All
"Portsmouth city, Virginia",20.0,34.0,87.0,05000US51740,51,740,D,Owner,N/A,30% AMI or less,White
"Portsmouth city, Virginia",10.0,23.0,88.0,05000US51740,51,740,D,Owner,N/A,30% AMI or less,Black
"Portsmouth city, Virginia",0.0,161.0,89.0,05000US51740,51,740,D,Owner,N/A,30% AMI or less,Asian
"Portsmouth city, Virginia",0.0,161.0,90.0,05000US51740,51,740,D,Owner,N/A,30% AMI or less,American Indian
"Portsmouth city, Virginia",0.0,161.0,91.0,05000US51740,51,740,D,Owner,N/A,30% AMI or less,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,92.0,05000US51740,51,740,D,Owner,N/A,30% AMI or less,Hispanic
"Portsmouth city, Virginia",0.0,161.0,93.0,05000US51740,51,740,D,Owner,N/A,30% AMI or less,Other
"Portsmouth city, Virginia",0.0,161.0,94.0,05000US51740,51,740,S,Owner,N/A,30.1-50% AMI,All
"Portsmouth city, Virginia",0.0,161.0,95.0,05000US51740,51,740,D,Owner,N/A,30.1-50% AMI,White
"Portsmouth city, Virginia",0.0,161.0,96.0,05000US51740,51,740,D,Owner,N/A,30.1-50% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,97.0,05000US51740,51,740,D,Owner,N/A,30.1-50% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,98.0,05000US51740,51,740,D,Owner,N/A,30.1-50% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,99.0,05000US51740,51,740,D,Owner,N/A,30.1-50% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,100.0,05000US51740,51,740,D,Owner,N/A,30.1-50% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,101.0,05000US51740,51,740,D,Owner,N/A,30.1-50% AMI,Other
"Portsmouth city, Virginia",0.0,161.0,102.0,05000US51740,51,740,S,Owner,N/A,50.1-80% AMI,All
"Portsmouth city, Virginia",0.0,161.0,103.0,05000US51740,51,740,D,Owner,N/A,50.1-80% AMI,White
"Portsmouth city, Virginia",0.0,161.0,104.0,05000US51740,51,740,D,Owner,N/A,50.1-80% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,105.0,05000US51740,51,740,D,Owner,N/A,50.1-80% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,106.0,05000US51740,51,740,D,Owner,N/A,50.1-80% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,107.0,05000US51740,51,740,D,Owner,N/A,50.1-80% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,108.0,05000US51740,51,740,D,Owner,N/A,50.1-80% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,109.0,05000US51740,51,740,D,Owner,N/A,50.1-80% AMI,Other
"Portsmouth city, Virginia",0.0,161.0,110.0,05000US51740,51,740,S,Owner,N/A,80.1-95% AMI,All
"Portsmouth city, Virginia",0.0,161.0,111.0,05000US51740,51,740,D,Owner,N/A,80.1-95% AMI,White
"Portsmouth city, Virginia",0.0,161.0,112.0,05000US51740,51,740,D,Owner,N/A,80.1-95% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,113.0,05000US51740,51,740,D,Owner,N/A,80.1-95% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,114.0,05000US51740,51,740,D,Owner,N/A,80.1-95% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,115.0,05000US51740,51,740,D,Owner,N/A,80.1-95% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,116.0,05000US51740,51,740,D,Owner,N/A,80.1-95% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,117.0,05000US51740,51,740,D,Owner,N/A,80.1-95% AMI,Other
"Portsmouth city, Virginia",0.0,161.0,118.0,05000US51740,51,740,S,Owner,N/A,95.1% AMI and above,All
"Portsmouth city, Virginia",0.0,161.0,119.0,05000US51740,51,740,D,Owner,N/A,95.1% AMI and above,White
"Portsmouth city, Virginia",0.0,161.0,120.0,05000US51740,51,740,D,Owner,N/A,95.1% AMI and above,Black
"Portsmouth city, Virginia",0.0,161.0,121.0,05000US51740,51,740,D,Owner,N/A,95.1% AMI and above,Asian
"Portsmouth city, Virginia",0.0,161.0,122.0,05000US51740,51,740,D,Owner,N/A,95.1% AMI and above,American Indian
"Portsmouth city, Virginia",0.0,161.0,123.0,05000US51740,51,740,D,Owner,N/A,95.1% AMI and above,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,124.0,05000US51740,51,740,D,Owner,N/A,95.1% AMI and above,Hispanic
"Portsmouth city, Virginia",0.0,161.0,125.0,05000US51740,51,740,D,Owner,N/A,95.1% AMI and above,Other
"Portsmouth city, Virginia",14700.0,906.0,126.0,05000US51740,51,740,S,Renter,All,All,All
"Portsmouth city, Virginia",7215.0,808.0,127.0,05000US51740,51,740,S,Renter,Yes,All,All
"Portsmouth city, Virginia",3130.0,596.0,128.0,05000US51740,51,740,S,Renter,Yes,30% AMI or less,All
"Portsmouth city, Virginia",535.0,233.0,129.0,05000US51740,51,740,D,Renter,Yes,30% AMI or less,White
"Portsmouth city, Virginia",2345.0,535.0,130.0,05000US51740,51,740,D,Renter,Yes,30% AMI or less,Black
"Portsmouth city, Virginia",0.0,161.0,131.0,05000US51740,51,740,D,Renter,Yes,30% AMI or less,Asian
"Portsmouth city, Virginia",0.0,161.0,132.0,05000US51740,51,740,D,Renter,Yes,30% AMI or less,American Indian
"Portsmouth city, Virginia",0.0,161.0,133.0,05000US51740,51,740,D,Renter,Yes,30% AMI or less,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,134.0,05000US51740,51,740,D,Renter,Yes,30% AMI or less,Hispanic
"Portsmouth city, Virginia",250.0,189.0,135.0,05000US51740,51,740,D,Renter,Yes,30% AMI or less,Other
"Portsmouth city, Virginia",2275.0,473.0,136.0,05000US51740,51,740,S,Renter,Yes,30.1-50% AMI,All
"Portsmouth city, Virginia",585.0,219.0,137.0,05000US51740,51,740,D,Renter,Yes,30.1-50% AMI,White
"Portsmouth city, Virginia",1520.0,410.0,138.0,05000US51740,51,740,D,Renter,Yes,30.1-50% AMI,Black
"Portsmouth city, Virginia",4.0,14.0,139.0,05000US51740,51,740,D,Renter,Yes,30.1-50% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,140.0,05000US51740,51,740,D,Renter,Yes,30.1-50% AMI,American Indian
"Portsmouth city, Virginia",25.0,47.0,141.0,05000US51740,51,740,D,Renter,Yes,30.1-50% AMI,Pacific Islander
"Portsmouth city, Virginia",25.0,45.0,142.0,05000US51740,51,740,D,Renter,Yes,30.1-50% AMI,Hispanic
"Portsmouth city, Virginia",120.0,142.0,143.0,05000US51740,51,740,D,Renter,Yes,30.1-50% AMI,Other
"Portsmouth city, Virginia",1225.0,344.0,144.0,05000US51740,51,740,S,Renter,Yes,50.1-80% AMI,All
"Portsmouth city, Virginia",440.0,197.0,145.0,05000US51740,51,740,D,Renter,Yes,50.1-80% AMI,White
"Portsmouth city, Virginia",770.0,282.0,146.0,05000US51740,51,740,D,Renter,Yes,50.1-80% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,147.0,05000US51740,51,740,D,Renter,Yes,50.1-80% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,148.0,05000US51740,51,740,D,Renter,Yes,50.1-80% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,149.0,05000US51740,51,740,D,Renter,Yes,50.1-80% AMI,Pacific Islander
"Portsmouth city, Virginia",15.0,33.0,150.0,05000US51740,51,740,D,Renter,Yes,50.1-80% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,151.0,05000US51740,51,740,D,Renter,Yes,50.1-80% AMI,Other
"Portsmouth city, Virginia",220.0,133.0,152.0,05000US51740,51,740,S,Renter,Yes,80.1-95% AMI,All
"Portsmouth city, Virginia",150.0,110.0,153.0,05000US51740,51,740,D,Renter,Yes,80.1-95% AMI,White
"Portsmouth city, Virginia",70.0,73.0,154.0,05000US51740,51,740,D,Renter,Yes,80.1-95% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,155.0,05000US51740,51,740,D,Renter,Yes,80.1-95% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,156.0,05000US51740,51,740,D,Renter,Yes,80.1-95% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,157.0,05000US51740,51,740,D,Renter,Yes,80.1-95% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,158.0,05000US51740,51,740,D,Renter,Yes,80.1-95% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,159.0,05000US51740,51,740,D,Renter,Yes,80.1-95% AMI,Other
"Portsmouth city, Virginia",360.0,212.0,160.0,05000US51740,51,740,S,Renter,Yes,95.1% AMI and above,All
"Portsmouth city, Virginia",180.0,129.0,161.0,05000US51740,51,740,D,Renter,Yes,95.1% AMI and above,White
"Portsmouth city, Virginia",90.0,98.0,162.0,05000US51740,51,740,D,Renter,Yes,95.1% AMI and above,Black
"Portsmouth city, Virginia",15.0,34.0,163.0,05000US51740,51,740,D,Renter,Yes,95.1% AMI and above,Asian
"Portsmouth city, Virginia",0.0,161.0,164.0,05000US51740,51,740,D,Renter,Yes,95.1% AMI and above,American Indian
"Portsmouth city, Virginia",75.0,120.0,165.0,05000US51740,51,740,D,Renter,Yes,95.1% AMI and above,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,166.0,05000US51740,51,740,D,Renter,Yes,95.1% AMI and above,Hispanic
"Portsmouth city, Virginia",0.0,161.0,167.0,05000US51740,51,740,D,Renter,Yes,95.1% AMI and above,Other
"Portsmouth city, Virginia",6840.0,831.0,168.0,05000US51740,51,740,S,Renter,No,All,All
"Portsmouth city, Virginia",480.0,190.0,169.0,05000US51740,51,740,S,Renter,No,30% AMI or less,All
"Portsmouth city, Virginia",35.0,42.0,170.0,05000US51740,51,740,D,Renter,No,30% AMI or less,White
"Portsmouth city, Virginia",430.0,189.0,171.0,05000US51740,51,740,D,Renter,No,30% AMI or less,Black
"Portsmouth city, Virginia",0.0,161.0,172.0,05000US51740,51,740,D,Renter,No,30% AMI or less,Asian
"Portsmouth city, Virginia",0.0,161.0,173.0,05000US51740,51,740,D,Renter,No,30% AMI or less,American Indian
"Portsmouth city, Virginia",0.0,161.0,174.0,05000US51740,51,740,D,Renter,No,30% AMI or less,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,175.0,05000US51740,51,740,D,Renter,No,30% AMI or less,Hispanic
"Portsmouth city, Virginia",15.0,30.0,176.0,05000US51740,51,740,D,Renter,No,30% AMI or less,Other
"Portsmouth city, Virginia",390.0,189.0,177.0,05000US51740,51,740,S,Renter,No,30.1-50% AMI,All
"Portsmouth city, Virginia",50.0,49.0,178.0,05000US51740,51,740,D,Renter,No,30.1-50% AMI,White
"Portsmouth city, Virginia",335.0,178.0,179.0,05000US51740,51,740,D,Renter,No,30.1-50% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,180.0,05000US51740,51,740,D,Renter,No,30.1-50% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,181.0,05000US51740,51,740,D,Renter,No,30.1-50% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,182.0,05000US51740,51,740,D,Renter,No,30.1-50% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,183.0,05000US51740,51,740,D,Renter,No,30.1-50% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,184.0,05000US51740,51,740,D,Renter,No,30.1-50% AMI,Other
"Portsmouth city, Virginia",1735.0,442.0,185.0,05000US51740,51,740,S,Renter,No,50.1-80% AMI,All
"Portsmouth city, Virginia",540.0,200.0,186.0,05000US51740,51,740,D,Renter,No,50.1-80% AMI,White
"Portsmouth city, Virginia",1065.0,347.0,187.0,05000US51740,51,740,D,Renter,No,50.1-80% AMI,Black
"Portsmouth city, Virginia",4.0,11.0,188.0,05000US51740,51,740,D,Renter,No,50.1-80% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,189.0,05000US51740,51,740,D,Renter,No,50.1-80% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,190.0,05000US51740,51,740,D,Renter,No,50.1-80% AMI,Pacific Islander
"Portsmouth city, Virginia",95.0,113.0,191.0,05000US51740,51,740,D,Renter,No,50.1-80% AMI,Hispanic
"Portsmouth city, Virginia",35.0,62.0,192.0,05000US51740,51,740,D,Renter,No,50.1-80% AMI,Other
"Portsmouth city, Virginia",900.0,330.0,193.0,05000US51740,51,740,S,Renter,No,80.1-95% AMI,All
"Portsmouth city, Virginia",275.0,131.0,194.0,05000US51740,51,740,D,Renter,No,80.1-95% AMI,White
"Portsmouth city, Virginia",605.0,274.0,195.0,05000US51740,51,740,D,Renter,No,80.1-95% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,196.0,05000US51740,51,740,D,Renter,No,80.1-95% AMI,Asian
"Portsmouth city, Virginia",20.0,37.0,197.0,05000US51740,51,740,D,Renter,No,80.1-95% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,198.0,05000US51740,51,740,D,Renter,No,80.1-95% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,199.0,05000US51740,51,740,D,Renter,No,80.1-95% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,200.0,05000US51740,51,740,D,Renter,No,80.1-95% AMI,Other
"Portsmouth city, Virginia",3335.0,654.0,201.0,05000US51740,51,740,S,Renter,No,95.1% AMI and above,All
"Portsmouth city, Virginia",1310.0,332.0,202.0,05000US51740,51,740,D,Renter,No,95.1% AMI and above,White
"Portsmouth city, Virginia",1965.0,526.0,203.0,05000US51740,51,740,D,Renter,No,95.1% AMI and above,Black
"Portsmouth city, Virginia",10.0,18.0,204.0,05000US51740,51,740,D,Renter,No,95.1% AMI and above,Asian
"Portsmouth city, Virginia",0.0,161.0,205.0,05000US51740,51,740,D,Renter,No,95.1% AMI and above,American Indian
"Portsmouth city, Virginia",0.0,161.0,206.0,05000US51740,51,740,D,Renter,No,95.1% AMI and above,Pacific Islander
"Portsmouth city, Virginia",25.0,54.0,207.0,05000US51740,51,740,D,Renter,No,95.1% AMI and above,Hispanic
"Portsmouth city, Virginia",25.0,42.0,208.0,05000US51740,51,740,D,Renter,No,95.1% AMI and above,Other
"Portsmouth city, Virginia",645.0,209.0,209.0,05000US51740,51,740,S,Renter,N/A,All,All
"Portsmouth city, Virginia",390.0,175.0,210.0,05000US51740,51,740,S,Renter,N/A,30% AMI or less,All
"Portsmouth city, Virginia",80.0,101.0,211.0,05000US51740,51,740,D,Renter,N/A,30% AMI or less,White
"Portsmouth city, Virginia",310.0,133.0,212.0,05000US51740,51,740,D,Renter,N/A,30% AMI or less,Black
"Portsmouth city, Virginia",0.0,161.0,213.0,05000US51740,51,740,D,Renter,N/A,30% AMI or less,Asian
"Portsmouth city, Virginia",0.0,161.0,214.0,05000US51740,51,740,D,Renter,N/A,30% AMI or less,American Indian
"Portsmouth city, Virginia",0.0,161.0,215.0,05000US51740,51,740,D,Renter,N/A,30% AMI or less,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,216.0,05000US51740,51,740,D,Renter,N/A,30% AMI or less,Hispanic
"Portsmouth city, Virginia",0.0,161.0,217.0,05000US51740,51,740,D,Renter,N/A,30% AMI or less,Other
"Portsmouth city, Virginia",55.0,46.0,218.0,05000US51740,51,740,S,Renter,N/A,30.1-50% AMI,All
"Portsmouth city, Virginia",25.0,30.0,219.0,05000US51740,51,740,D,Renter,N/A,30.1-50% AMI,White
"Portsmouth city, Virginia",15.0,23.0,220.0,05000US51740,51,740,D,Renter,N/A,30.1-50% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,221.0,05000US51740,51,740,D,Renter,N/A,30.1-50% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,222.0,05000US51740,51,740,D,Renter,N/A,30.1-50% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,223.0,05000US51740,51,740,D,Renter,N/A,30.1-50% AMI,Pacific Islander
"Portsmouth city, Virginia",15.0,31.0,224.0,05000US51740,51,740,D,Renter,N/A,30.1-50% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,225.0,05000US51740,51,740,D,Renter,N/A,30.1-50% AMI,Other
"Portsmouth city, Virginia",50.0,53.0,226.0,05000US51740,51,740,S,Renter,N/A,50.1-80% AMI,All
"Portsmouth city, Virginia",35.0,47.0,227.0,05000US51740,51,740,D,Renter,N/A,50.1-80% AMI,White
"Portsmouth city, Virginia",15.0,24.0,228.0,05000US51740,51,740,D,Renter,N/A,50.1-80% AMI,Black
"Portsmouth city, Virginia",0.0,161.0,229.0,05000US51740,51,740,D,Renter,N/A,50.1-80% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,230.0,05000US51740,51,740,D,Renter,N/A,50.1-80% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,231.0,05000US51740,51,740,D,Renter,N/A,50.1-80% AMI,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,232.0,05000US51740,51,740,D,Renter,N/A,50.1-80% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,233.0,05000US51740,51,740,D,Renter,N/A,50.1-80% AMI,Other
"Portsmouth city, Virginia",60.0,61.0,234.0,05000US51740,51,740,S,Renter,N/A,80.1-95% AMI,All
"Portsmouth city, Virginia",15.0,33.0,235.0,05000US51740,51,740,D,Renter,N/A,80.1-95% AMI,White
"Portsmouth city, Virginia",45.0,53.0,236.0,05000US51740,51,740,D,Renter,N/A,80.1-95% AMI,Black
