"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income","Elderly_Status"
"Accomack County, Virginia","14920.0","633.0","1.0","05000US51001","51","001","T","All","All","All","All"
"Accomack County, Virginia","11585.0","623.0","2.0","05000US51001","51","001","S","Owner","All","All","All"
"Accomack County, Virginia","3130.0","454.0","3.0","05000US51001","51","001","S","Owner","yes","All","All"
"Accomack County, Virginia","1290.0","353.0","4.0","05000US51001","51","001","S","Owner","yes","30% AMI or less","All"
"Accomack County, Virginia","300.0","195.0","5.0","05000US51001","51","001","D","Owner","yes","30% AMI or less","Elderly"
"Accomack County, Virginia","465.0","157.0","6.0","05000US51001","51","001","D","Owner","yes","30% AMI or less","Extra-elderly"
"Accomack County, Virginia","525.0","242.0","7.0","05000US51001","51","001","D","Owner","yes","30% AMI or less","Non-elderly"
"Accomack County, Virginia","815.0","288.0","8.0","05000US51001","51","001","S","Owner","yes","30.1-50% AMI","All"
"Accomack County, Virginia","340.0","182.0","9.0","05000US51001","51","001","D","Owner","yes","30.1-50% AMI","Elderly"
"Accomack County, Virginia","115.0","70.0","10.0","05000US51001","51","001","D","Owner","yes","30.1-50% AMI","Extra-elderly"
"Accomack County, Virginia","355.0","178.0","11.0","05000US51001","51","001","D","Owner","yes","30.1-50% AMI","Non-elderly"
"Accomack County, Virginia","540.0","223.0","12.0","05000US51001","51","001","S","Owner","yes","50.1-80% AMI","All"
"Accomack County, Virginia","135.0","85.0","13.0","05000US51001","51","001","D","Owner","yes","50.1-80% AMI","Elderly"
"Accomack County, Virginia","190.0","125.0","14.0","05000US51001","51","001","D","Owner","yes","50.1-80% AMI","Extra-elderly"
"Accomack County, Virginia","215.0","154.0","15.0","05000US51001","51","001","D","Owner","yes","50.1-80% AMI","Non-elderly"
"Accomack County, Virginia","115.0","59.0","16.0","05000US51001","51","001","S","Owner","yes","80.1-95% AMI","All"
"Accomack County, Virginia","30.0","39.0","17.0","05000US51001","51","001","D","Owner","yes","80.1-95% AMI","Elderly"
"Accomack County, Virginia","10.0","20.0","18.0","05000US51001","51","001","D","Owner","yes","80.1-95% AMI","Extra-elderly"
"Accomack County, Virginia","75.0","44.0","19.0","05000US51001","51","001","D","Owner","yes","80.1-95% AMI","Non-elderly"
"Accomack County, Virginia","380.0","166.0","20.0","05000US51001","51","001","S","Owner","yes","95.1% AMI and above","All"
"Accomack County, Virginia","45.0","48.0","21.0","05000US51001","51","001","D","Owner","yes","95.1% AMI and above","Elderly"
"Accomack County, Virginia","40.0","45.0","22.0","05000US51001","51","001","D","Owner","yes","95.1% AMI and above","Extra-elderly"
"Accomack County, Virginia","290.0","143.0","23.0","05000US51001","51","001","D","Owner","yes","95.1% AMI and above","Non-elderly"
"Accomack County, Virginia","8450.0","742.0","24.0","05000US51001","51","001","S","Owner","no","All","All"
"Accomack County, Virginia","240.0","152.0","25.0","05000US51001","51","001","S","Owner","no","30% AMI or less","All"
"Accomack County, Virginia","85.0","83.0","26.0","05000US51001","51","001","D","Owner","no","30% AMI or less","Elderly"
"Accomack County, Virginia","60.0","69.0","27.0","05000US51001","51","001","D","Owner","no","30% AMI or less","Extra-elderly"
"Accomack County, Virginia","95.0","109.0","28.0","05000US51001","51","001","D","Owner","no","30% AMI or less","Non-elderly"
"Accomack County, Virginia","525.0","235.0","29.0","05000US51001","51","001","S","Owner","no","30.1-50% AMI","All"
"Accomack County, Virginia","150.0","106.0","30.0","05000US51001","51","001","D","Owner","no","30.1-50% AMI","Elderly"
"Accomack County, Virginia","180.0","85.0","31.0","05000US51001","51","001","D","Owner","no","30.1-50% AMI","Extra-elderly"
"Accomack County, Virginia","195.0","172.0","32.0","05000US51001","51","001","D","Owner","no","30.1-50% AMI","Non-elderly"
"Accomack County, Virginia","1695.0","395.0","33.0","05000US51001","51","001","S","Owner","no","50.1-80% AMI","All"
"Accomack County, Virginia","365.0","124.0","34.0","05000US51001","51","001","D","Owner","no","50.1-80% AMI","Elderly"
"Accomack County, Virginia","315.0","151.0","35.0","05000US51001","51","001","D","Owner","no","50.1-80% AMI","Extra-elderly"
"Accomack County, Virginia","1015.0","347.0","36.0","05000US51001","51","001","D","Owner","no","50.1-80% AMI","Non-elderly"
"Accomack County, Virginia","570.0","235.0","37.0","05000US51001","51","001","S","Owner","no","80.1-95% AMI","All"
"Accomack County, Virginia","75.0","58.0","38.0","05000US51001","51","001","D","Owner","no","80.1-95% AMI","Elderly"
"Accomack County, Virginia","20.0","21.0","39.0","05000US51001","51","001","D","Owner","no","80.1-95% AMI","Extra-elderly"
"Accomack County, Virginia","470.0","232.0","40.0","05000US51001","51","001","D","Owner","no","80.1-95% AMI","Non-elderly"
"Accomack County, Virginia","5425.0","591.0","41.0","05000US51001","51","001","S","Owner","no","95.1% AMI and above","All"
"Accomack County, Virginia","1305.0","221.0","42.0","05000US51001","51","001","D","Owner","no","95.1% AMI and above","Elderly"
"Accomack County, Virginia","530.0","149.0","43.0","05000US51001","51","001","D","Owner","no","95.1% AMI and above","Extra-elderly"
